@RELATION spammer

@ATTRIBUTE url             NUMERIC
@ATTRIBUTE followperfriend NUMERIC
@ATTRIBUTE retweet         NUMERIC
@ATTRIBUTE follower        NUMERIC
@ATTRIBUTE friend          NUMERIC
@ATTRIBUTE hashtagpertweet NUMERIC
@ATTRIBUTE incfollower     NUMERIC
@ATTRIBUTE incfriend       NUMERIC
@ATTRIBUTE class           {spammer, non-spammer}

@DATA
0.505155,0.389222,647,455,1169,0.510309,444.000000,1142.000000,non-spammer
0.437788,0.715031,421,1370,1916,0.059908,109.000000,616.000000,non-spammer
0.661017,1.425960,47,780,547,0.033898,501.000000,234.000000,non-spammer
0.984925,0.735812,22,376,511,0.012563,329.000000,448.000000,non-spammer
0.634021,0.423423,164,376,888,0.216495,320.000000,773.000000,non-spammer
0.718750,0.773606,244,1360,1758,0.117188,1355.000000,1758.000000,non-spammer
0.279446,0.964809,97,21330,22108,0.138568,7364.000000,7501.000000,non-spammer
0.025381,1.752508,148,524,299,0.121827,400.000000,87.000000,non-spammer
0.808333,1.072797,89,280,261,0.016667,278.000000,261.000000,non-spammer
0.327411,1.600000,538,1000,625,0.307107,815.000000,433.000000,non-spammer
0.547215,0.930347,386,3219,3460,0.324455,3059.000000,3274.000000,non-spammer
0.911168,1.065625,132,682,640,0.000000,573.000000,594.000000,non-spammer
0.385204,7.883212,648,2160,274,0.204082,1860.000000,123.000000,non-spammer
0.896907,0.590083,58,714,1210,0.664948,712.000000,1206.000000,non-spammer
0.320000,2.570621,88,910,354,0.060000,443.000000,-8.000000,non-spammer
0.022843,1.552500,57,621,400,0.137056,276.000000,-46.000000,non-spammer
0.951777,0.885953,36,6036,6813,0.489848,5684.000000,6263.000000,non-spammer
0.208122,0.899032,167,5850,6507,0.065990,4070.000000,4503.000000,non-spammer
0.266497,3.194737,265,1821,570,0.081218,1432.000000,349.000000,non-spammer
0.673684,0.576923,272,1140,1976,0.115789,1132.000000,1976.000000,non-spammer
0.163121,0.974138,4613,1130,1160,0.236407,1047.000000,1139.000000,non-spammer
0.005076,1.037066,41,1343,1295,0.106599,1068.000000,1065.000000,non-spammer
0.294416,0.381789,5508,239,626,0.335025,166.000000,539.000000,non-spammer
0.222222,0.736161,1,1423,1933,0.000000,-86.000000,-80.000000,non-spammer
0.294118,7.489048,1462,15727,2100,0.445378,5336.000000,1115.000000,non-spammer
0.205584,0.865055,180,1718,1986,0.337563,817.000000,487.000000,non-spammer
0.579747,0.980626,81,3695,3768,0.063291,3522.000000,3768.000000,non-spammer
0.540609,0.902564,87,880,975,0.484772,735.000000,829.000000,non-spammer
0.242268,0.817460,2092,412,504,0.365979,405.000000,501.000000,non-spammer
0.243119,0.483415,0,889,1839,0.022936,-107.000000,-119.000000,non-spammer
0.456853,1.054782,251,3331,3158,0.413706,2959.000000,2910.000000,non-spammer
0.378173,0.396122,1075,143,361,0.147208,121.000000,342.000000,non-spammer
0.776650,1.722672,46,1702,988,0.053299,1224.000000,306.000000,non-spammer
0.452381,2.746411,9,574,209,0.059524,338.000000,80.000000,non-spammer
0.583756,1.650862,66,383,232,0.025381,338.000000,183.000000,non-spammer
0.905530,1.690394,36,4892,2894,0.202765,1301.000000,-797.000000,non-spammer
0.404580,0.937063,459,1876,2002,0.284987,1183.000000,988.000000,non-spammer
0.762626,0.514130,89,473,920,0.126263,459.000000,909.000000,non-spammer
0.522613,1.329857,64,1020,767,0.060302,552.000000,304.000000,non-spammer
0.596107,1.425439,266,2275,1596,0.474453,2054.000000,1385.000000,non-spammer
0.504132,0.666967,23,741,1111,0.016529,625.000000,980.000000,non-spammer
0.560606,0.605547,1143,786,1298,0.168350,566.000000,994.000000,non-spammer
0.829949,15.530303,377,4100,264,0.624365,3153.000000,228.000000,non-spammer
0.616307,0.601917,328,1193,1982,0.761391,1179.000000,1972.000000,non-spammer
0.314721,1.465517,1592,765,522,0.180203,413.000000,282.000000,non-spammer
0.223350,0.638231,240,404,633,0.332487,293.000000,462.000000,non-spammer
0.388889,1.807692,50,1645,910,0.104377,822.000000,318.000000,non-spammer
0.378446,0.679340,36,1358,1999,0.310777,1178.000000,1718.000000,non-spammer
0.180203,0.730047,82,311,426,0.426396,211.000000,295.000000,non-spammer
0.094388,0.642922,950,713,1109,0.158163,597.000000,859.000000,non-spammer
0.131313,1.403423,20,574,409,0.080808,130.000000,140.000000,non-spammer
0.560386,0.760500,774,1521,2000,0.340580,648.000000,918.000000,non-spammer
0.058376,0.439780,8,880,2001,0.063452,702.000000,1823.000000,non-spammer
0.474490,1.029954,232,894,868,0.357143,753.000000,750.000000,non-spammer
0.119289,3.760656,499,2294,610,0.010152,2261.000000,554.000000,non-spammer
0.050000,0.938955,0,1815,1933,0.000000,608.000000,683.000000,non-spammer
0.327411,4.540733,648,4459,982,0.763959,4108.000000,777.000000,non-spammer
0.774112,0.787000,196,1574,2000,0.035533,192.000000,-8.000000,non-spammer
0.817259,0.484496,567,625,1290,0.197970,114.000000,369.000000,non-spammer
0.847826,1.174569,447,545,464,0.275362,545.000000,463.000000,non-spammer
0.835777,2.006883,39,2041,1017,0.061584,824.000000,-962.000000,non-spammer
0.871212,0.884254,0,2544,2877,0.189394,2097.000000,1227.000000,non-spammer
0.286432,1.057052,21,667,631,0.178392,449.000000,292.000000,non-spammer
0.806931,1.250923,4,1017,813,0.024752,-206.000000,-35.000000,non-spammer
0.396947,0.675838,758,1351,1999,0.081425,1020.000000,1734.000000,non-spammer
0.977099,0.648469,36,487,751,0.137405,353.000000,550.000000,non-spammer
0.513699,0.474527,427,326,687,0.136986,264.000000,593.000000,non-spammer
0.468599,0.878581,85,1288,1466,0.166667,598.000000,982.000000,non-spammer
0.068528,1.816456,1713,861,474,0.304569,455.000000,271.000000,non-spammer
0.242347,1.763190,23,1437,815,0.193878,1349.000000,714.000000,non-spammer
0.256345,1.125518,202,7882,7003,0.225888,7676.000000,6836.000000,non-spammer
0.444162,2.207469,29,1596,723,0.294416,1568.000000,707.000000,non-spammer
0.558376,0.930412,2590,722,776,0.365482,704.000000,763.000000,non-spammer
0.152284,1.548936,79,1092,705,0.159898,734.000000,331.000000,non-spammer
0.845622,15.766010,421,6401,406,0.057604,4515.000000,194.000000,non-spammer
0.604478,1.327295,306,3224,2429,0.236318,923.000000,290.000000,non-spammer
0.989848,2.988924,30,1889,632,0.631980,1713.000000,448.000000,non-spammer
0.565990,0.603000,5,1206,2000,0.251269,555.000000,1220.000000,non-spammer
0.241546,1.515400,141,738,487,0.229469,711.000000,456.000000,non-spammer
0.252033,0.908945,125,2266,2493,0.065041,2111.000000,2355.000000,non-spammer
0.857143,0.662539,0,1070,1615,0.000000,640.000000,514.000000,non-spammer
0.726027,0.502279,167,551,1097,0.136986,407.000000,1038.000000,non-spammer
0.068528,2.235398,490,1263,565,0.048223,1018.000000,360.000000,non-spammer
0.768116,1.048728,189,4907,4679,0.553140,4820.000000,4635.000000,non-spammer
0.571429,1.007220,273,279,277,0.131429,193.000000,240.000000,non-spammer
0.357868,1.285377,231,4351,3385,0.428934,-425.000000,-1784.000000,non-spammer
0.528986,0.578579,783,1156,1998,0.101449,777.000000,1537.000000,non-spammer
0.143577,1.295802,150,1358,1048,0.075567,190.000000,105.000000,non-spammer
0.531941,1.819788,51,515,283,0.386978,484.000000,283.000000,non-spammer
0.664948,0.607231,871,739,1217,0.036082,728.000000,1211.000000,non-spammer
0.402062,1.614792,489,1048,649,0.226804,757.000000,452.000000,non-spammer
0.343849,0.589812,126,660,1119,0.012618,382.000000,812.000000,non-spammer
0.840102,1.019904,153,9736,9546,0.799492,9460.000000,8922.000000,non-spammer
0.529262,1.132420,282,1240,1095,0.155216,907.000000,1010.000000,non-spammer
0.672414,0.417118,0,385,923,0.224138,87.000000,510.000000,non-spammer
0.343511,0.736702,2122,277,376,0.114504,253.000000,351.000000,non-spammer
0.375635,0.868530,114,839,966,0.076142,232.000000,215.000000,non-spammer
0.928934,0.826884,6,1624,1964,0.025381,162.000000,240.000000,non-spammer
0.437788,0.648198,128,1205,1859,0.110599,530.000000,196.000000,non-spammer
0.421659,1.148438,901,588,512,0.119816,150.000000,294.000000,non-spammer
0.174419,1.193576,15,1412,1183,0.000000,-3.000000,-1654.000000,non-spammer
0.460560,1.612640,104,1582,981,0.068702,566.000000,111.000000,non-spammer
0.043147,1.763975,347,1136,644,0.083756,740.000000,574.000000,non-spammer
0.290206,1.029838,1343,7248,7038,0.331318,3570.000000,3078.000000,non-spammer
0.643322,1.118445,973,1813,1621,0.133550,243.000000,-387.000000,non-spammer
0.240554,1.245387,373,675,542,0.255668,378.000000,360.000000,non-spammer
0.319588,0.703209,2557,526,748,0.082474,515.000000,696.000000,non-spammer
0.295455,1.133197,70,1659,1464,0.147727,728.000000,577.000000,non-spammer
0.125945,0.594213,47,842,1417,0.282116,91.000000,447.000000,non-spammer
0.557971,5.892562,505,2139,363,0.256039,1275.000000,185.000000,non-spammer
0.004587,0.721519,0,627,869,0.000000,620.000000,869.000000,non-spammer
0.531401,1.126233,78,2284,2028,0.227053,977.000000,927.000000,non-spammer
0.536896,1.181256,20,1147,971,0.162850,-13.000000,-3.000000,non-spammer
0.791878,0.653767,0,1267,1938,0.000000,1245.000000,1938.000000,non-spammer
0.232759,0.442128,2,806,1823,0.155172,-40.000000,-185.000000,non-spammer
0.954054,0.405983,0,570,1404,0.945946,338.000000,920.000000,non-spammer
0.302799,0.951876,118,1167,1226,0.262087,783.000000,477.000000,non-spammer
0.122195,0.443744,2492,493,1111,0.172070,361.000000,931.000000,non-spammer
0.695214,0.936147,1376,2595,2772,0.352645,371.000000,845.000000,non-spammer
0.994949,0.916483,4,2074,2263,0.000000,1784.000000,2006.000000,non-spammer
0.189394,0.451226,583,902,1999,0.457071,310.000000,939.000000,non-spammer
0.453917,0.618582,1248,506,818,0.244240,440.000000,815.000000,non-spammer
0.861111,0.447761,17,570,1273,0.034722,563.000000,1273.000000,non-spammer
0.966921,0.650972,957,1272,1954,0.137405,1104.000000,1782.000000,non-spammer
0.492386,0.509548,27,1014,1990,0.152284,660.000000,758.000000,non-spammer
0.520000,2.621129,0,1439,549,0.113333,521.000000,-27.000000,non-spammer
0.091371,1.791715,281,7656,4273,0.035533,7233.000000,3870.000000,non-spammer
0.441624,1.273713,305,940,738,0.357868,292.000000,252.000000,non-spammer
0.030928,1.702306,108,812,477,0.118557,572.000000,357.000000,non-spammer
0.576142,0.782609,461,594,759,0.137056,499.000000,597.000000,non-spammer
0.406091,1.156716,471,1240,1072,0.185279,532.000000,375.000000,non-spammer
0.063452,0.893466,398,629,704,0.101523,164.000000,175.000000,non-spammer
0.083210,0.289157,0,192,664,0.000000,-13.000000,148.000000,non-spammer
0.584527,1.083012,138,561,518,0.017192,342.000000,278.000000,non-spammer
0.401015,1.457256,450,733,503,0.086294,517.000000,257.000000,non-spammer
0.868020,0.966177,64,2171,2247,0.180203,2168.000000,2246.000000,non-spammer
0.726790,0.688632,203,1369,1988,0.013263,1365.000000,1986.000000,non-spammer
0.515152,0.204898,142,410,2001,0.141414,251.000000,1684.000000,non-spammer
0.637056,0.882739,58,941,1066,0.096447,642.000000,754.000000,non-spammer
0.352792,0.714789,125,406,568,0.180203,356.000000,516.000000,non-spammer
0.416667,1.000000,0,229,229,0.000000,5.000000,43.000000,non-spammer
0.012690,0.328427,794,357,1087,0.068528,276.000000,1002.000000,non-spammer
0.472081,2.834604,180,3719,1312,0.220812,2714.000000,703.000000,non-spammer
0.333333,0.501775,0,848,1690,0.000000,-22.000000,-210.000000,non-spammer
0.781726,0.669368,26,1239,1851,0.829949,-107.000000,-121.000000,non-spammer
0.772727,0.702010,55,1397,1990,0.095960,681.000000,687.000000,non-spammer
0.296875,1.171983,369,845,721,0.059375,684.000000,533.000000,non-spammer
0.247423,0.996847,682,1897,1903,0.123711,1851.000000,1800.000000,non-spammer
1.000000,0.389695,40,779,1999,0.017766,773.000000,1999.000000,non-spammer
0.878173,0.705164,65,751,1065,0.000000,692.000000,1054.000000,non-spammer
0.226562,0.363148,0,406,1118,0.028646,79.000000,203.000000,non-spammer
0.888325,1.656250,22,795,480,0.007614,493.000000,297.000000,non-spammer
0.342640,0.915811,135,446,487,0.228426,137.000000,175.000000,non-spammer
0.430000,1.081960,532,2363,2184,0.105000,955.000000,1491.000000,non-spammer
0.443299,0.763290,393,1522,1994,0.206186,335.000000,545.000000,non-spammer
0.115385,0.557906,291,501,898,0.006410,223.000000,522.000000,non-spammer
0.690355,4.428867,488,6413,1448,0.512690,5838.000000,321.000000,non-spammer
0.101523,0.772067,22,691,895,0.345178,605.000000,777.000000,non-spammer
0.779582,1.070175,802,1464,1368,0.535963,1318.000000,1202.000000,non-spammer
0.147208,1.112559,8,939,844,0.913706,-66.000000,-556.000000,non-spammer
0.195652,2.179310,1956,316,145,0.195652,206.000000,59.000000,non-spammer
0.687657,1.314246,5,941,716,0.055416,280.000000,451.000000,non-spammer
0.149746,1.093548,46,339,310,0.035533,246.000000,230.000000,non-spammer
0.062500,0.666431,0,941,1412,0.000000,-354.000000,-161.000000,non-spammer
0.675127,1.158291,133,1383,1194,0.109137,1227.000000,1062.000000,non-spammer
0.266497,1.001658,251,1208,1206,0.172589,635.000000,538.000000,non-spammer
0.975000,1.012782,53,2694,2660,0.972500,2460.000000,2400.000000,non-spammer
0.162437,0.724844,51,814,1123,0.741117,785.000000,1100.000000,non-spammer
0.862205,0.898340,28,433,482,0.350394,388.000000,440.000000,non-spammer
0.888350,0.773213,3,1374,1777,0.029126,1280.000000,1570.000000,non-spammer
0.870558,0.723916,53,1235,1706,0.002538,195.000000,-287.000000,non-spammer
0.048223,5.634328,20,1510,268,0.147208,1318.000000,173.000000,non-spammer
0.437500,0.692754,11,1195,1725,0.076923,192.000000,142.000000,non-spammer
1.000000,0.881693,2,4479,5080,0.000000,956.000000,1238.000000,non-spammer
0.109694,0.836436,2330,629,752,0.479592,541.000000,643.000000,non-spammer
0.297710,1.218203,552,1044,857,0.198473,241.000000,458.000000,non-spammer
0.958525,1.018461,53,6841,6717,0.009217,2610.000000,2872.000000,non-spammer
0.908397,0.622776,134,1050,1686,0.012723,1031.000000,1664.000000,non-spammer
0.845178,2.023919,202,10577,5226,0.718274,6376.000000,304.000000,non-spammer
0.492386,0.999136,164,2314,2316,0.406091,2306.000000,2314.000000,non-spammer
0.456853,1.060033,4033,1289,1216,0.131980,1277.000000,1182.000000,non-spammer
0.929412,0.608214,2,933,1534,0.000000,491.000000,887.000000,non-spammer
0.555838,0.917950,194,3099,3376,0.111675,2606.000000,2677.000000,non-spammer
0.598985,2.504081,44,6443,2573,0.786802,2748.000000,37.000000,non-spammer
0.111675,0.897837,1,8551,9524,0.175127,2179.000000,3040.000000,non-spammer
0.805031,0.923296,24,3563,3859,0.056604,1175.000000,1066.000000,non-spammer
0.964467,0.380690,7,761,1999,0.032995,348.000000,1269.000000,non-spammer
0.096447,0.835411,658,335,401,0.667513,271.000000,321.000000,non-spammer
0.210660,1.117917,336,730,653,0.393401,472.000000,470.000000,non-spammer
0.248731,1.787736,355,758,424,0.060914,465.000000,110.000000,non-spammer
0.456067,0.667026,0,1238,1856,0.004184,-74.000000,-36.000000,non-spammer
0.091371,0.992126,561,1134,1143,0.177665,1065.000000,1113.000000,non-spammer
0.469543,0.786517,392,420,534,0.131980,67.000000,115.000000,non-spammer
0.429775,2.237654,83,1450,648,0.058989,1204.000000,395.000000,non-spammer
0.297229,1.003252,597,617,615,0.314861,306.000000,374.000000,non-spammer
0.142379,3.753404,202,7443,1983,0.068677,6340.000000,627.000000,non-spammer
0.091787,1.293030,1496,909,703,0.219807,538.000000,397.000000,non-spammer
0.157360,8.686792,84,2302,265,0.035533,1674.000000,88.000000,non-spammer
0.364796,1.044944,36,93,89,0.247449,45.000000,51.000000,non-spammer
0.500000,0.836427,304,721,862,0.170103,482.000000,590.000000,non-spammer
0.992424,0.657804,2,767,1166,0.500000,93.000000,568.000000,non-spammer
0.507246,0.904627,57,4477,4949,0.268116,972.000000,1459.000000,non-spammer
1.000000,1.012425,22,2852,2817,0.000000,61.000000,-243.000000,non-spammer
0.421320,1.048991,85,728,694,0.071066,-96.000000,-28.000000,non-spammer
0.088161,1.290614,3302,715,554,0.269521,441.000000,359.000000,non-spammer
0.027919,1.092637,410,920,842,0.164975,911.000000,838.000000,non-spammer
0.210660,1.062420,2086,834,785,0.365482,384.000000,455.000000,non-spammer
0.251908,0.914894,1677,9202,10058,0.580153,9045.000000,9944.000000,non-spammer
0.185185,0.669449,0,401,599,0.000000,393.000000,595.000000,non-spammer
0.279188,0.779736,132,708,908,0.027919,61.000000,-1060.000000,non-spammer
0.597720,0.955404,224,20995,21975,0.043974,5317.000000,6100.000000,non-spammer
0.083228,1.343658,604,911,678,0.083228,836.000000,497.000000,non-spammer
0.381443,0.730159,15,552,756,0.144330,473.000000,665.000000,non-spammer
0.502538,1.049302,412,1277,1217,0.126904,643.000000,131.000000,non-spammer
0.608295,0.755172,24,876,1160,0.115207,46.000000,258.000000,non-spammer
0.361953,0.849176,268,1340,1578,0.166667,416.000000,480.000000,non-spammer
0.104061,0.972500,8,778,800,0.048223,119.000000,415.000000,non-spammer
0.073604,0.895890,1284,981,1095,0.081218,497.000000,673.000000,non-spammer
0.461929,5.928349,1163,9515,1605,0.548223,5585.000000,-2584.000000,non-spammer
0.363636,2.097252,0,992,473,0.045455,396.000000,-806.000000,non-spammer
0.434010,1.013628,21,6694,6604,0.005076,5708.000000,4591.000000,non-spammer
0.076826,1.000228,210,4390,4389,0.210327,4331.000000,4327.000000,non-spammer
0.483461,1.885222,475,1314,697,0.684478,990.000000,544.000000,non-spammer
0.283920,1.265859,365,3133,2475,0.515075,256.000000,-31.000000,non-spammer
0.056957,0.325722,9210,485,1489,0.145638,483.000000,1488.000000,non-spammer
0.873096,0.923077,19,384,416,0.664975,359.000000,388.000000,non-spammer
0.960591,2.163522,43,1032,477,0.019704,476.000000,-1238.000000,non-spammer
0.845178,1.017199,34,414,407,0.035533,396.000000,400.000000,non-spammer
0.096447,1.485207,677,753,507,0.215736,753.000000,505.000000,non-spammer
0.548223,0.852405,48,514,603,0.083756,146.000000,272.000000,non-spammer
0.736111,1.026190,29,862,840,0.270833,324.000000,-60.000000,non-spammer
0.289720,0.372263,102,357,959,0.065421,341.000000,941.000000,non-spammer
0.171498,0.959854,3,1841,1918,0.115942,-219.000000,163.000000,non-spammer
0.903382,1.706767,45,908,532,0.161836,313.000000,14.000000,non-spammer
0.668394,1.549495,2318,2301,1485,0.300518,21.000000,566.000000,non-spammer
0.194030,0.939167,157,2007,2137,0.054726,643.000000,895.000000,non-spammer
0.778351,4.544737,10,1727,380,0.015464,1070.000000,-25.000000,non-spammer
0.829949,0.721139,85,1443,2001,0.038071,1358.000000,1904.000000,non-spammer
0.621827,0.483619,874,620,1282,0.238579,553.000000,1207.000000,non-spammer
0.362944,1.237389,8,834,674,0.137056,-15.000000,23.000000,non-spammer
0.640212,0.998198,37,2770,2775,0.042328,1682.000000,1735.000000,non-spammer
0.576142,0.424424,1197,848,1998,0.149746,641.000000,1625.000000,non-spammer
0.783912,1.071691,454,583,544,0.146688,383.000000,332.000000,non-spammer
0.104061,0.494253,2020,215,435,0.631980,162.000000,398.000000,non-spammer
0.525381,1.255521,363,1592,1268,0.162437,1592.000000,1267.000000,non-spammer
0.172811,0.665363,536,1191,1790,0.186636,998.000000,1627.000000,non-spammer
0.000000,0.738714,0,540,731,0.000000,175.000000,268.000000,non-spammer
0.233503,1.867797,660,551,295,0.164975,420.000000,272.000000,non-spammer
0.083756,1.032327,0,4375,4238,0.157360,35.000000,691.000000,non-spammer
0.106599,1.020202,21,505,495,0.149746,353.000000,51.000000,non-spammer
0.997585,0.809595,25,1620,2001,0.077295,421.000000,7.000000,non-spammer
0.203046,0.333687,171,629,1885,0.114213,566.000000,1862.000000,non-spammer
0.086294,2.065077,88,3205,1552,0.035533,1332.000000,-87.000000,non-spammer
